app_id,name,release_date,is_free,price_overview,type
1865060,14 Minesweeper Variants,2022-11-14,0,"16,45",game
1865070,THE GREAT CIRCLE Demo,2022-01-16,1,\N,demo
1865080,Idol Queens Production,2022-04-29,0,"47,49",game
1865100,Pengu Never Left,2022-02-20,0,"4,49",game
1865130,Haha Doodle,2022-01-25,1,\N,game
1865140,Three Defilements,2023-02-22,0,"32,99",game
1865150,Catnight Demo,2022-02-09,1,\N,demo
1865170,Eden's Last Sunrise,2022-12-02,0,"46,99",game
1865210,69 Lily Hot,2022-02-07,0,"16,99",game
1865220,Ouija Rumours,2022-02-13,0,"2,17",game
1865230,The Dreaming Fox,2022-03-31,0,"2,29",game
1865250,42 Ways To Die In Space,\N,0,\N,game
1865260,Petrified,2022-10-31,0,"32,99",game
1865280,Novalie,2022-03-19,0,"8,69",game
1865340,Menu Please!,2022-01-20,0,"23,50",game
1865360,Stellarium,2023-03-07,0,"4,49",game
1865370,The one who pulls out the sword will be crowned king,2022-03-28,1,\N,game
1865440,Cave Crawler,2022-01-23,1,\N,game
1865470,Dimension Shifter,2022-01-21,0,"10,89",game
1865500,Run Girls Run,2022-02-18,0,"20,69",game
1865510,Notebook Entries Vol. 1,2022-11-11,0,"11,99",game
1865590,BombSweeperVR,2022-01-25,0,"20,69",game
1865650,Aldebaran Legend,2022-10-27,0,"7,49",game
1865660,MUGEN Avatar,2022-01-31,0,"93,99",game
1865670,Gensokyo Odyssey,2024-04-16,0,"16,99",game
1865680,瓔珞事件簿之誰殺了愛情,2022-01-30,0,"10,89",game
1865710,Primal Omen,\N,0,\N,game
1865730,Runes of Pandemonium,2022-02-22,1,\N,game
1865750,Faye Falling,2024-07-19,0,"17,21",game
1865770,Ragnarok V: Returns,\N,1,\N,game
1865860,Seven Cities Demo,2022-02-04,1,\N,demo
1865880,Dungeon & Burglar,2022-04-11,0,"10,49",game
1865890,Creature Hunter,2023-03-23,0,"3,49",game
1865930,Space Prison,2024-07-18,0,"29,99",game
1865940,Lead the Way - Full Collection,2022-04-19,0,"6,99",game
1865960,Symphonia,\N,0,"59,99",game
1865990,Hoppin,\N,0,\N,game
1866090,Insect Simulator,2022-06-22,0,"8,69",game
1866110,Anime Gas Station,2022-02-15,0,"1,74",game
1866120,Heartwood Heroes,2023-03-27,0,"46,99",game
1866130,Morbid Metal,\N,0,\N,game
1866140,Espresso Tycoon Playtest,2023-08-14,0,\N,game
1866170,Interlayer,\N,0,\N,game
1866180,Hooked on You: A Dead by Daylight Dating Sim™,2022-08-03,0,"24,99",game
1866220,HexoJago,2022-01-26,1,\N,game
1866260,Lighthouse Stories - Book one: Part one,2022-01-25,0,"10,49",game
1866270,Frogmonster Demo,2022-02-04,1,\N,demo
1866300,Dawn Apart,\N,0,\N,game
1866310,Click Quest 3D 2: Plus,2022-03-27,0,"16,99",game
1866320,Baladins,2024-05-15,0,"73,99",game
1866340,Cuboton,\N,0,\N,game
1866360,Chimeral Fantasy,\N,0,\N,game
1866380,Tower Alchemist: Defend Khaldoria,\N,0,\N,game
1866390,Dimension Dash,2022-02-16,0,"4,49",game
1866420,La Pucelle: Ragnarok,2022-08-30,0,"59,99",game
1866430,Rhapsody: A Musical Adventure,2022-08-30,0,"59,99",game
1866450,Organised Crime,\N,0,\N,game
1866460,Menimals,2022-01-21,0,"6,49",game
1866470,Guns N Stuff 2,2022-07-12,0,"23,50",game
1866510,Elemental Battlefields,\N,1,\N,game
1866520,Gust of Wind Demo,2022-01-06,1,\N,demo
1866570,Xross Dreams,2022-12-25,0,"46,99",game
1866600,Damsels of Vice,2022-02-11,0,"32,99",game
1866610,Traction Control,2022-03-28,0,"10,89",game
1866630,Throne of Bone,2024-04-08,0,"52,49",game
1866640,Kronos,2024-10-08,0,"6,99",game
1866670,赋灵牌,2022-01-27,0,"16,59",game
1866690,Check x Mate Demo,2022-02-26,1,\N,demo
1866700,Sharon and the Last Garden,2022-01-31,0,"6,49",game
1866710,Draft Day Sports: College Football 2022,2022-02-15,0,"47,49",game
1866720,Just a Chest,\N,0,\N,game
1866780,Natural,2022-02-14,0,"23,50",game
1866840,Mysterious Adventure of Michael 2,2022-03-10,0,"8,69",game
1866870,Honey Homer,2022-04-21,0,"12,39",game
1866880,Cultivation Story: Reincarnation,2023-01-30,0,"20,69",game
1866890,White,2022-12-21,0,"10,49",game
1866920,Before Fate,\N,0,\N,game
1866930,Coffee Talk Episode 2: Hibiscus & Butterfly Demo,2022-01-17,1,\N,demo
1866940,Dire Destiny ：Time Travel Demo,2022-01-11,1,\N,demo
1866960,I am on Fire (小小火神）,2022-02-02,0,"2,29",game
1866970,When I Die,2022-01-27,0,"8,69",game
1866980,Worlds of Aria,2024-09-24,0,"46,99",game
1866990,Scoop Kick!,2022-02-11,0,"16,59",game
1867000,Pretty Girls Speed,2022-02-24,0,"16,99",game
1867030,Sharon and the Last Garden Demo,2022-01-13,1,\N,demo
1867050,Jules,2022-01-21,0,"3,49",game
1867060,Eastwind Adventures: Chapter 1 demo,2024-08-22,1,\N,demo
1867070,Darxanadon,2022-02-01,0,"3,49",game
1867090,被打扰的下午茶 Demo,2022-01-11,1,\N,demo
1867100,Merge Hero,2022-04-04,0,"10,49",game
1867110,Omi Oh My AI,2022-09-01,0,"20,69",game
1867150,天下镖局 Playtest,2022-02-07,0,\N,game
1867190,Wordle 5,2022-10-10,0,"4,44",game
1867200,Sunny Love,2022-01-25,0,"20,69",game
1867210,Blades of Heroes: Samurai Rising,\N,0,\N,game
1867260,Way Down,2022-02-28,0,"32,99",game
1867270,MeteoHeroes,2022-02-28,0,"37,99",game
1867280,Cyberpunk Girls,2022-02-05,0,"14,49",game
1867290,Late photographer 2,2022-02-03,0,"18,59",game
1867320,Werewolves Revenge,\N,1,\N,game
1867330,Surreal Nightmare,2022-01-31,0,"3,49",game
1867340,Late photographer 2 Demo,2022-01-06,1,\N,demo
1867350,Slime Village VR,2022-01-24,0,"2,06",game
1867360,Uncolored Bob II Demo,2022-01-06,1,\N,demo
1867370,Upheaveal,\N,0,\N,game
1867400,Slide Furry Futanari,2022-02-04,0,"6,99",game
1867420,LEAP Playtest,2023-04-26,0,\N,game
1867450,How To Bathe Your Cat: Impossible Mission,2022-01-20,0,"3,49",game
1867470,Death By Tomato,2022-02-09,0,"16,59",game
1867480,The Hike,2022-05-05,0,"8,69",game
1867490,Candy Monsters,2022-02-11,0,"5,99",game
1867510,WrestleQuest,2023-08-21,0,"88,99",game
1867520,Homestead Arcana,2023-04-21,0,"59,99",game
1867530,Solar Ash,2022-12-08,0,"39,99",game
1867540,Mission: Santa,2022-01-23,0,\N,game
1867550,Armageddon War:Old Era Wreckers / 大鏖战:旧时代的残党,2022-05-06,0,"20,49",game
1867560,Silverblood,\N,0,\N,game
1867580,Final Space - The Rescue,2022-02-02,0,"28,99",game
1867590,Mannequin The Passing,2022-03-04,0,"8,69",game
1867610,SokoWinter,2022-03-13,0,"3,49",game
1867640,观星VR / Oriental stars,2023-01-06,0,"23,50",game
1867650,Bicycle Mechanic Simulator,\N,0,\N,game
1867660,纪元:变异 Playtest,2022-01-09,0,\N,game
1867670,"The Sinking Structure, Clione, and Lost Child -Log1",2022-02-16,1,\N,game
1867740,Like Dreamer,2022-07-21,0,"44,49",game
1867760,Underlab,\N,0,\N,game
1867790,For Sparta,2022-11-14,0,"4,49",game
1867800,艾利欧斯的狩猎Eliosi's Hunt,\N,0,\N,game
1867810,Mercenaries Rebirth: Call of the Wild Lynx,2022-06-29,0,"37,99",game
1867820,Orbital Mechanics,2022-05-06,1,\N,game
1867830,BIG DRUG,\N,0,\N,game
1867900,Little Knight,\N,0,\N,game
1867920,No Humanity 2 - Swing'Em Up,\N,0,\N,game
1867930,Mini Putt Camelot,2022-06-01,0,"6,99",game
1867940,Accelebration,2022-02-21,0,"14,49",game
1867950,Rogue Command Demo,2022-02-09,1,\N,demo
1867960,Salvation: Shadows Of The Faceless,\N,0,\N,game
1867980,Disco Simulator Demo,2023-06-19,1,\N,demo
1868000,Resist the succubus—The end of the female Knight,2024-07-26,0,"32,99",game
1868020,Maid of the Dead,2024-02-29,0,"59,99",game
1868030,Kilroy Was Here,2022-01-31,1,\N,game
1868050,Vortex,2022-06-22,0,"4,49",game
1868060,Who Shuffled My Shapes?,2022-07-08,0,"26,49",game
1868070,Whispers in the West - Co-op Murder Mystery,2023-07-25,0,"16,99",game
1868080,MotorSim 3,2022-02-01,0,"6,49",game
1868110,BREAK PATTERN,\N,0,\N,game
1868120,BLACK ACE,2022-02-03,1,\N,game
1868140,潛水員戴夫 DAVE THE DIVER,\N,0,"59,99",game
1868170,Etrian Odyssey II HD,2023-06-14,0,"199,95",game
1868180,Etrian Odyssey HD,2023-06-14,0,"199,95",game
1868210,Bunker Builder Simulator,\N,0,\N,game
1868220,AstoriaVR,2022-05-20,0,"8,69",game
1868230,Pandemic Train Demo,2022-02-21,1,\N,demo
1868240,Ink Bunny,2022-12-17,0,"1,74",game
1868260,The Dark Defender,\N,0,\N,game
1868280,Coins Collector Simulator,2022-02-04,0,"3,49",game
1868290,Piece Makers,\N,1,\N,game
1868300,American Theft 80s: Prologue,2022-03-08,1,\N,game
1868310,Light of Life,2022-11-14,0,"6,99",game
1868320,Daymare: 1994 Sandcastle Demo,2022-02-21,1,\N,demo
1868340,JETMAN Demo,2022-02-20,1,\N,demo
1868350,Tainted Gun,\N,0,\N,game
1868360,Deep Sleep: Labyrinth of the Forsaken,\N,0,\N,game
1868400,PerformVR,2022-03-04,0,"23,50",game
1868410,Movie Night,2022-01-27,1,\N,game
1868430,Tempo Punk,\N,0,\N,game
1868450,Crazi Lift,2022-04-18,0,"13,79",game
1868460,Hazmat Magic,\N,0,\N,game
1868500,Entangled,\N,0,\N,game
1868510,Wordish,2022-01-25,0,"8,69",game
1868520,Super Perils of Baking,2022-06-02,0,"20,69",game
1868530,PARTY RUSH!! Demo,2022-02-17,1,\N,demo
1868540,Zenteni,2024-01-31,0,"59,99",game
1868550,Crossroads: On a Just Path Collector's Edition,2022-01-18,0,"27,89",game
1868580,Chaos Cities,\N,0,\N,game
1868600,Fighting Heart,2022-02-11,0,"8,69",game
1868650,Bugged,2022-04-04,0,"8,69",game
1868680,Street Cleaner 3,\N,0,"49,99",game
1868690,BRDSKT Demo,2022-01-08,1,\N,demo
1868710,Pirates on Target,2022-01-22,0,"16,99",game
1868730,Gettysburg: Fields of Valor,2022-02-03,0,"139,99",game
1868750,Secrets For Taking,\N,0,\N,game
1868760,EvoGene,2023-05-04,0,"20,69",game
1868780,Secrets For Taking Demo,2023-01-16,1,\N,demo
1868800,Sneakers Custom Simulator,\N,0,\N,game
1868820,Contact,2022-02-11,0,"3,49",game
1868830,Contact (Free),2022-02-11,1,\N,demo
1868840,Alien Defense,2022-01-24,0,"6,49",game
1868850,Dickdown Duel,2022-03-01,0,"20,69",game
1868870,Ninehouse,2022-03-17,0,"9,69",game
1868890,鸡从天降 Playtest,2022-01-07,0,\N,game
1868930,Moon Corp. Tower Defense Demo,2022-02-09,1,\N,demo
1868980,素数ガール,2022-02-15,0,"2,29",game
1869000,The Devil Within: Satgat - PreBeta test,2022-09-29,0,\N,game
1869020,TITS OKAY TITS FINE,2022-02-07,0,"6,99",game
1869030,機辯意識 (Project Court 2050),\N,0,\N,game
1869070,Survive Planet Yubglub,2023-12-16,1,\N,game
1869090,Witches of the Fourth Multiplayer,2022-03-05,0,"10,89",game
1869110,Last Chance Market,\N,0,\N,game
1869120,Wolf of the Mountain,\N,0,\N,game
1869170,PowerUp Party,\N,0,\N,game
1869200,The Adventures of Mr. Hat,2022-02-24,0,"7,49",game
1869250,the wassie games,\N,0,\N,game
1869270,Multi Turret Academy,2024-01-18,0,"29,99",game
1869280,INTO THE CTHULHU MYTHOLOGY,2022-02-04,0,"6,49",game
1869290,Supraworld,\N,0,\N,game
1869310,Paper Wizards,2022-09-04,1,\N,game
1869330,Jigsaw Novel - Kinky Bondage,2022-01-15,0,"6,99",game
1869340,DEEP FOG 霧城 Demo,2022-01-12,1,\N,demo
1869370,Sex Adventures - The Secret Club,2022-01-21,0,"6,99",game
1869430,Gunslinger Valley,2022-01-21,1,\N,game
1869460,The BuildSphere ~ Rise of the Anomalbots,\N,0,\N,game
1869490,Nodes,\N,0,\N,game
1869510,Telestians,2022-06-16,0,"32,99",game
1869550,The Plague Doctor Demo,2022-01-14,1,\N,demo
1869560,Yoko Redux: Dreams of a Blue Planet,2022-07-29,0,"32,99",game
1869570,Black Ink,\N,0,\N,game
1869580,Riley & Rochelle,2022-10-18,0,"3,49",game
1869590,Omega Strikers,2023-04-27,1,\N,game
1869600,ArcSine,2024-02-18,0,"47,49",game
1869620,Pie O'Clock!,\N,1,\N,game
1869630,Squamations,2022-06-22,0,"6,99",game
1869680,Adam's Memories,\N,0,\N,game
1869690,SEARCH ALL - SUSHI,2022-02-04,0,"10,49",game
1869710,Invention 3,2022-01-24,0,"3,49",game
1869770,Starlab,\N,0,\N,game
1869780,UnderMine 2,\N,0,\N,game
1869830,Secrets of Orion: Sword of Destiny.,2023-04-13,0,"26,49",game
1869870,Cartomancy Anthology,2022-08-09,0,"47,49",game
1869880,SlingStar,2022-01-27,1,\N,game
1869890,DESTROY Simulator,2022-01-28,0,"3,99",game
1869900,A Ghostly Rose,2022-04-04,0,"16,59",game
1869980,Grisaia Phantom Trigger Vol.8,2022-02-24,0,"57,99",game
1869990,Survivor Day,2022-03-22,0,"20,69",game
1870020,欢迎回家-Welcome Home,2022-02-14,0,"14,49",game
1870070,TheMagicianOfJustice,2024-01-28,0,"3,49",game
1870140,Xuan-Yuan Sword: The Cloud of Han,2023-01-11,0,"39,00",game
1870150,Xuan-Yuan Sword: The Clouds Faraway,2023-01-11,0,"39,00",game
1870160,Dye Hard,\N,0,\N,game
1870170,Emiko's Pledge,2022-02-25,0,"3,83",game
1870180,Frozen Friday Night: The Eve,2023-12-24,0,"16,99",game
1870190,Hell Mission,2022-01-31,0,"10,49",game
1870210,amazin' George 2 Digital Deluxe,2022-01-24,0,"26,49",game
1870220,Empyreal Dawn,2023-09-22,0,"88,99",game
1870280,ZPlague,2022-07-23,1,\N,game
1870290,足球梦之队 Playtest,2022-09-07,0,\N,game
1870300,SOVL: Fantasy Warfare,2023-06-29,1,\N,game
1870310,Doomsday Robot Girl,2023-01-10,0,"23,26",game
1870320,World Seed,2022-05-17,1,\N,game
1870330,Gigmaker,\N,0,\N,game
1870390,Apple Simulator,\N,0,\N,game
1870400,Super SpaceMail,\N,0,\N,game
1870410,Gangsta: The Return,2022-02-26,0,"1,74",game
1870430,Your Personal Coffee Shop,\N,0,\N,game
1870440,Funny Panda,2022-02-09,0,"1,74",game
1870460,The Forgotten Castle,\N,0,\N,game
1870480,tsjost's Heroic Soup Bazooka,\N,0,\N,game
1870490,Prop Hunt 2.0,2022-07-12,0,"26,89",game
1870520,Bombyx Playtest,2022-01-14,0,\N,game
1870530,Novalie Demo,2022-02-19,1,\N,demo
1870550,Pirate's Den Renovator,\N,0,\N,game
1870570,Hyper Road Carnage,2022-02-01,0,"4,49",game
1870580,Winter With You,2022-01-30,0,"13,79",game
1870590,Gravity Break,\N,0,\N,game
1870610,Cubey's Adventure,\N,1,\N,game
1870630,Virtual Virtual Reality 2,2022-10-25,0,"37,99",game
1870650,Werewolves Revenge Playtest,2022-01-14,0,\N,game
1870660,(Dis)assemble,2023-09-25,0,"26,49",game
1870670,Metal Miners,2022-11-18,0,"10,89",game
1870680,(Dis)Assemble Demo,2022-02-26,1,\N,demo
1870700,The Edge of Allegoria,\N,0,"47,99",game
1870710,Circuit: Laser Maze,2022-03-01,0,"26,49",game
1870750,勇者的异界打怪种田生活,\N,0,\N,game
1870790,Heat Runner,2022-07-21,0,"3,49",game
1870800,Mutant Karate Canary,\N,0,\N,game
1870810,Visualis Electromagnetism,2022-03-02,0,"26,89",game
1870850,Kuma: The Environmental Protector,\N,0,\N,game
1870910,Dimension Quest Pinball,2022-02-13,0,"8,69",game
1870930,Atlas Ablaze,2024-10-04,0,"5,26",game
1870940,tsjost's Heroic Soup Bazooka Playtest,2022-01-13,0,\N,game
1870970,CASTILLO: Shattered Mirrors,2022-03-25,0,"20,69",game
1870980,Heat Runner Demo,2022-06-02,1,\N,demo
1871000,Furry Futanari: 3 in 1 ⚧🏳️‍🌈,2022-03-03,0,"2,69",game
1871010,Dubu Rush,2022-03-18,0,"8,69",game
1871020,休闲拼一拼,2022-02-09,0,"2,29",game
1871030,My Little Colony,2022-04-01,0,"16,59",game
1871040,Dancing Cube Demo,2022-06-01,1,\N,demo
1871050,ATAK Demo,2022-11-29,1,\N,demo
1871070,Witching Hour Demo,2022-01-13,1,\N,demo
1871090,Sabbuth,2022-02-07,0,"6,49",game
1871100,Ruinlander,\N,0,\N,game
1871110,Blinding Oversight,\N,0,\N,game
1871150,Nodes Playtest,2023-08-14,0,\N,game
1871160,Blind wizard's assistant,2022-06-10,0,"6,99",game
1871170,多宝修仙,2022-01-27,1,\N,game
1871190,Vampire Clans Demo,\N,1,\N,demo
1871200,Net Friend Joy Joypad Demo,2022-02-07,1,\N,demo
1871230,Bitcoin Chill,2022-02-04,0,"6,49",game
1871250,カラクリエイト Demo,2022-02-02,1,\N,demo
1871260,Lyara,\N,0,\N,game
1871290,Finger Football,2022-02-17,0,"2,29",game
1871310,Hook 2,2022-06-29,0,"6,99",game
1871320,Karma Flow 2 - Tears of a Ghost Demo,2022-01-18,1,\N,demo
1871330,Ghostlight Melancholia,\N,0,\N,game
1871350,OS:Memories,2022-02-09,0,"14,49",game
1871360,Exploria Playtest,2022-01-12,0,\N,game
1871390,VSS - Virtual Streaming Software,2022-01-26,1,\N,game
1871420,Fresh Out The Oven,2022-06-15,0,"10,89",game
1871430,Tekla,2022-10-03,0,"4,49",game
1871450,Missile Input,2022-11-30,1,\N,game
1871460,Beasts of Steel,\N,0,\N,game
1871470,Dransik,2022-09-02,1,\N,game
1871480,EdgeLords,2023-05-02,0,"30,00",game
1871490,Tactical Recon,2022-10-03,0,"13,79",game
1871500,One Line: Letters and Codes,2022-03-10,0,"3,49",game
1871510,Within Skerry,2022-02-08,0,"16,99",game
1871580,Our Life: Now & Forever Demo,2022-01-19,1,\N,demo
1871590,Snips & Snails,2022-02-01,0,"14,49",game
1871600,The Great War of Jorth,2022-02-14,0,"10,89",game
1871610,King Rooster TD (Rei Galo TD),\N,0,\N,game
1871620,Covid Simulator,2022-01-25,0,"10,89",game
1871640,The Backworld,\N,0,\N,game
1871650,Doki Doki Tri-Line Quest,\N,0,\N,game
1871660,Mini Golf Worlds VR Demo,2022-01-11,1,\N,demo
1871670,Three Sons,2022-02-26,0,"12,39",game
1871700,Yeah Yeah Beebiss II,2022-02-03,0,"32,99",game
1871740,GRADUATER,2022-04-04,0,"4,49",game
1871750,Camp Focus,2022-01-26,1,\N,game
1871760,Vavala,\N,0,\N,game
1871770,Wild Frontier,2023-08-14,0,"44,49",game
1871780,Rorys Restaurant Origins,2022-01-26,0,"26,49",game
1871790,Bad Faith,2022-02-04,0,"20,69",game
1871810,Otome No Himitsu,2022-01-28,0,"1,95",game
1871830,ERRANTE,2022-02-04,1,\N,game
1871840,Eyo - Jump 'n' Run RPG,2024-07-16,0,"16,99",game
1871880,Num One: Revised Edition,2022-03-01,0,"6,49",game
1871900,LOST BETWEEN,2023-01-20,0,"32,99",game
1871920,Fantasy Mosaics 35: Day at the Museum,2022-01-27,0,"14,49",game
1871940,ZOA Protocol,\N,0,\N,game
1871970,Rise for the Fight,2023-08-15,1,\N,game
1871990,Engine Evolution 2022,2023-02-21,1,\N,game
1872000,If Fusion Were That Easy Demo,2022-02-20,1,\N,demo
1872030,99 Pixel Cats Demo,2022-02-08,1,\N,demo
1872040,Toziuha Night: Dracula's Revenge,2022-03-21,0,"12,39",game
1872050,Cosmic Monsters 2 Enclaves Dawn,2022-04-01,0,"6,49",game
1872060,World of Epicia,2022-03-27,0,"14,49",game
1872100,Desu Vult,2024-09-08,0,"32,99",game
1872110,Super Ninja Miner,2023-03-08,0,"16,99",game
1872130,Cat and fish,2022-01-27,0,"20,69",game
1872160,EPIC KNIGHT,2022-01-25,0,"2,44",game
1872170,Rob the bank,2022-04-11,0,"64,50",game
1872200,IRON GUARD,2022-04-26,0,\N,game
1872210,Project Speed 2 Playtest,2022-02-18,0,\N,game
1872230,WuJiDaoRen / 无极道人 Demo,2022-10-02,1,\N,demo
1872250,DANCEHALLBRAWL,2022-02-13,0,"10,89",game
1872270,BLIND dreams,\N,1,\N,game
1872330,树莓战记,2022-02-14,1,\N,game
1872350,FASTER,2023-12-21,1,\N,game
1872370,BLIND dreams Demo,2022-02-24,1,\N,demo
1872390,First Time in Paris Demo,2022-02-15,1,\N,demo
1872410,Dreadfire,\N,0,\N,game
1872430,HALF-BAKED GIRLS,2024-09-30,0,"38,49",game
1872450,Baccarat Corsair,\N,1,\N,game
1872470,HardWorker Simulator,2022-02-18,0,"3,49",game
1872500,Rivalia: Dungeon Raiders,2022-10-05,0,"28,99",game
1872520,HUM,\N,0,\N,game
1872550,Destroy All Humans! – Clone Carnage,2022-06-01,1,\N,game
1872560,Recursive Ruin Demo,2022-01-21,1,\N,demo
1872580,Ghostly Moans,2023-03-06,0,"26,49",game
1872620,The Trooper,\N,1,\N,game
1872630,Gods of Sand Playtest,2022-01-12,0,\N,game
1872640,Demon Source Demo,2022-02-17,1,\N,demo
1872660,The Kungfu Scrolls,\N,0,\N,game
1872680,The Knight Witch,2022-11-29,0,"69,00",game
1872710,Path To Gaea,2023-04-13,0,"29,99",game
1872730,Math Game,2022-01-28,0,"3,49",game
1872740,你画我拼You draw I puzzle,2022-02-21,1,\N,game
1872770,赏金游戏 Playtest,2022-04-05,0,\N,game
1872780,Murder On Space Station 52,2024-09-25,0,"46,99",game
1872790,Luckitown,2022-01-19,0,"10,89",game
1872800,EVE Vanguard,\N,0,\N,game
1872810,Lord of Rigel Demo,2022-09-22,1,\N,demo
1872830,Fireflies,\N,0,\N,game
1872860,Conrad Stevenson's Paranormal P.I.,2023-09-28,0,"32,99",game
1872870,United Assault - World War 2,2023-03-30,0,"46,99",game
1872920,Pillars of Sorrow,2022-09-23,0,"16,99",game
1872930,The Great War of Jorth Demo,2022-01-20,1,\N,demo
1872970,Food Truck Empire,\N,0,\N,game
1873000,Bad Girl Confidential - The Pleasure Den,2022-02-01,0,"6,99",game
1873030,Wolfenstein: Enemy Territory,2022-04-26,1,\N,game
1873040,Poly Memory: Dogs,2022-01-26,0,"6,99",game
1873060,Bomb Club Deluxe Demo,2022-02-10,1,\N,demo
1873080,Datascape,2022-10-10,1,\N,game
1873120,No Love Lost,2024-03-12,1,\N,game
1873130,Blown Away,2022-01-24,1,\N,game
1873140,Horror Cartridge Collection,2024-04-23,0,"23,50",game
1873150,Red Bash Demo,2022-01-14,1,\N,demo
1873170,Cease To Breathe,2023-07-03,0,"3,39",game
1873180,Detective Agency,2022-02-03,0,"16,59",game
1873200,Towers of Thana,2023-08-21,0,"46,99",game
1873220,Soul Riders,\N,0,\N,game
1873230,Cursed Exped,2022-07-10,0,"16,59",game
1873270,ColdSun,2022-02-09,1,\N,game
1873300,Gyelfars,2022-08-24,1,\N,game
1873380,Wonky Works!,\N,0,\N,game
1873400,SugarKiss!,2022-02-18,0,"47,49",game
1873410,Witch Sacrifice,2022-02-13,0,"6,49",game
1873420,Jigsaw Novel - Public Toilet Sex,2022-01-20,0,"6,99",game
1873430,Horny Sakura,2022-02-16,0,"6,99",game
1873440,I Am Two People,2022-09-30,0,"20,49",game
1873450,NPUnrealSample,\N,1,\N,game
1873510,Aztlan Uncovered: Prologue,2022-07-28,1,\N,game
1873540,World Empire 2027,2022-03-23,0,"28,99",game
1873550,Trapped VR,2022-02-08,1,\N,game
1873570,Everblade,2022-05-06,0,"32,99",game
1873720,Return Ace,2022-03-25,0,"13,79",game
1873730,Nociception 1 ~ Voltaic Marketplace Demo,2022-01-29,1,\N,demo
1873740,Peace Maker VR,2022-05-27,0,"23,50",game
1873750,Periphery Online,2022-08-19,0,"16,99",game
1873770,Return Ace Demo,2022-03-10,1,\N,demo
1873780,NecroFarm,2024-10-07,0,"6,49",game
1873790,Bad Faith Demo,2022-01-21,1,\N,demo
1873800,DEAD GUN,2022-02-03,0,"22,79",game
1873810,Crawling Silence,\N,0,\N,game
1873820,Inu's Adventure,2022-12-08,0,"16,99",game
1873850,Camping Builder Demo,2022-02-21,1,\N,demo
1873860,Fayburrow,2022-02-03,1,\N,game
1873870,IDEA,2023-03-09,0,"16,99",game
1873880,Collect Objects,2022-04-25,0,"16,99",game
1873920,Fracked,2022-05-05,0,"57,99",game
1873950,浊之铃 Demo,2022-01-19,1,\N,demo
1873960,Dungeon Crawler,2022-02-25,0,"12,39",game
1873990,3D PUZZLE - Old House,2022-01-26,0,"26,99",game
1874000,Life is Strange: Double Exposure,\N,0,"219,90",game
1874010,Robert: Space Stories and Battles,2022-03-08,0,"4,49",game
1874020,Just a SHMUP? Demo,2022-01-17,1,\N,demo
1874030,the wassie games Playtest,2022-03-16,0,\N,game
1874060,Blobbs: Remastered,2022-07-11,0,\N,game
1874080,ファントムゾーン・タロン・フィクションズ　phantom Zone Talon Fictions,2022-08-10,0,"26,89",game
1874170,Shredders,2022-03-16,0,"34,79",game
1874190,Vorax,2024-07-22,0,"44,49",game
1874200,I don't think I've walked this stretch of road before,2022-01-31,0,"6,99",game
1874220,GO,2022-02-17,0,"1,74",game
1874230,RPG Town,\N,0,\N,game
1874250,MotorSim 3 Demo,2022-02-05,1,\N,demo
1874260,Far Away From Home,2022-08-18,0,"37,99",game
1874270,The Flow Experience Demo,2022-02-02,1,\N,demo
1874320,Wild Souls Demo,2022-02-04,1,\N,demo
1874340,WILD WEST,2022-02-04,0,"3,49",game
1874380,Karolina,2022-05-01,0,"6,99",game
1874400,Mini Mini-Golf,2022-01-28,0,"2,06",game
1874420,Don't Push Me,2022-01-31,0,"16,99",game
1874470,Metal Shock Game Playtest,2022-02-02,0,\N,game
1874480,Hentai Student,\N,0,\N,game
1874490,Potionomics,2022-10-17,0,"47,49",game
1874500,Mori,2022-02-11,0,"4,49",game
1874510,Knightlife,2022-07-14,0,"24,89",game
1874530,Peep Invasion,2022-05-04,0,"6,99",game
1874550,MoonFire: A Seeker's Saga,2024-08-06,0,"32,99",game
1874560,Infinadeck Medieval Maze,2022-02-23,1,\N,game
1874620,DIVE,\N,1,\N,game
1874630,Room Box,\N,0,\N,game
1874660,浮生箓 Floating Life,2022-02-17,0,"13,80",game
1874670,Shirone: the Dragon Girl Demo,2022-02-09,1,\N,demo
1874680,Tower Words,2022-04-07,0,"10,49",game
1874690,Volleyhalla,\N,0,\N,game
1874720,Elf World Adventure: Part 1,2022-03-15,0,"6,99",game
1874770,Secret Series : BJ,2022-01-31,0,"2,44",game
1874780,月夜赞歌 Melody in the moonlight,2022-02-10,0,"3,49",game
1874810,秋恋物语 Autumn Romance,2022-02-04,1,\N,game
1874840,RUNNER RTX,2022-02-09,0,"4,74",game
1874880,Arma Reforger,2023-11-16,0,"149,99",game
1874900,Arma Reforger Server,2022-05-17,0,\N,game
1874910,Arma Reforger Tools,2022-05-17,0,\N,game
1874920,100 Days without delays,2022-02-02,0,"26,49",game
1874930,JUST HOOPS Demo,2022-03-04,1,\N,demo
1874950,Runner Party,2022-12-22,0,"32,99",game
1874980,Ready for Riot,\N,0,\N,game
1874990,Fluids & Sounds: Mind relaxing and meditative,2022-02-03,0,"8,69",game
1875060,Reus 2,2024-05-28,0,"42,24",game
1875080,Supraland Six Inches Under Demo,2022-01-14,1,\N,demo
1875090,与我签订契约，成为救世勇者吧！ Demo,2022-01-14,1,\N,demo
1875100,Crackin' Smackin,2024-06-07,1,\N,game
